glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_quantity_enabled,glcat_mcat_is_product
375884,Asphalt Road Construction Contractor Service,,S
434960,District Urban Development Agency Service,,S
438851,Waterproofing Paint Solution,,S
650218,Cancer Testing Labs,,S
652353,Saber Certificate,,S
653652,Home Gym Setup Services,,S
656398,Kids Costumes On Rent,,S
35056,Portable Chillers,2,P
37110,Saw Blade Welders,2,P
39573,Tennis Clubs,,S
42473,Musical Instrument Rental,,S
43066,Wireless Networking Services,0,S
43673,Electrical Installation,,S
43903,Logo Heat Transfer,,S
44281,Viscose Fabric Printing,,S
45998,E-Learning Solution,0,S
56227,Precision Job Work,,S
40264,Tube Bending Machine,2,P
40327,Trommel Screens,2,P
40351,Truck Rentals,,S
40412,Turnkey Manufacturing Services,0,S
110488,Disinfestation Service,,S
110600,Electronics Publishing Service,0,S
167290,Nitrogen Evaporator,2,P
167568,Articulated Arms,2,P
167885,Asset Verification,0,S
167933,Account Receivable Service,0,S
168379,Hotels Laundry Services,0,S
114243,Jet Ski,2,P
168486,Professional IT Services,0,S
168490,Protective Coating Services,,S
168991,Pre Nursery School,0,S
169680,Structure Erection Work,,S
169721,Time Management Training Services,0,S
170026,Carbon Finance Services,,S
170196,Identity Management Service,0,S
170222,Allergy Testing Service,0,S
170537,Garden Waterproofing Services,0,S
170903,Storyboarding Service,0,S
171329,Biotech Consultancy Services,0,S
171479,Database Security Service,,S
171541,Oscommerce Developer,,S
117862,Management Aided Services,,S
121126,Designer Envelope,0,S
121348,Electrical Safety Audit,0,S
122134,Chips Making Machine,2,P
171632,Mine Planning Service,0,S
171778,Flower Dropping Service,0,S
172101,Interactive Design Service,0,S
172117,Lab Management Services,0,S
172439,Precious Metal Recovery,,S
173067,Aluminium Sheet Fabrication,,S
173597,Computerized Embroidery Service,0,S
173658,Managed Application Support,0,S
173843,Circuit Board Repairing Services,,S
173868,Bunk House Interior,0,S
174107,Building Maintenance Service Provider,,S
174121,Swimming Pool Plumbing,0,S
174423,Real Estate Development Services,0,S
174624,Computer Hardware Installation Service,0,S
174790,Industrial Pipeline Construction,0,S
175903,Marine Equipment Installation Services,,S
176541,Pulse Diagnosis,0,S
176652,Carbonitriding Services,,S
176714,Epilepsy Treatment,0,S
176783,Resistance Brazing,,S
176892,Software Migration,,S
181805,Pharmaceutical Third Party Manufacturing,0,S
25070,Coagulation Analyzers,2,P
25574,Deep Hole Drilling Machine,2,P
26731,Divorce Attorneys,0,S
26885,Drill Attachments,2,P
29682,Hydraulic Test Benches,2,P
261138,Hydro Jet Service,,S
261169,School Pvc Id Card Printing Service,,S
262773,Metal Tag Laser Engraving Service,,S
263933,Sheet Cutting Job Work Service,,S
266675,Puff Panel Service,,S
267643,Pvc Plastic Pipeline Service,,S
271452,Iron Poultry Farm Shed Fabrication,,S
277289,2D 3D Cad Conversion Service,,S
135907,Circular Vibratory Screen,2,P
147245,Kiosk Installation Services,,S
219275,Water Treatment Plant Erection Service,,S
230622,Cockroach Ant Odourless Gel Treatment,,S
230940,Bifma Certification Consultant Service,,S
231427,Automatic Cmm Inspection Service Metrology Training,,S
231711,Grooving Machine Rental,,S
231805,Blue Dart Dhl Courier Service,,S
231856,Cuplock Scaffolding Hiring Service,,S
231979,Single Sitting Course,,S
232006,Shimla Kullu Manali Dalhousie Package Tour,,S
232124,Ear Lobe Treatment Service,,S
233527,Franchise Paracetamol Tablet,,S
233615,Contract Ayurveda Cream,,S
233953,Qa Qc Inspection Documentation Service,,S
234936,Prefab Swimming Pool Construction Service,,S
234937,Swimming Pool Maintenance Contractor,,S
235033,Photo Copier Paper Testing Service,,S
235105,Thermal Rockwool Insulation Service,,S
235149,Tile Floor Contractor Service,,S
235349,Automatic Mineral Water Turnkey Plant,,S
236804,Rotary Printing Service,,S
35941,Radar Level Transmitter,2,P
141306,Gastroscopes,2,P
142198,MSME Registration Consultancy,0,S
144726,Diesel Driven Compressor,2,P
36634,Ruggedized Computers,2,P
38091,Split Case Pumps,2,P
42015,3D Animation Service,0,S
170372,Digital Content Service,0,S
170488,Firewall Management Service,0,S
170525,Front Office Services,0,S
170662,Pre-Departure Briefing Services,0,S
170916,Structural Strengthening Services,0,S
171465,Data Center Infrastructure,0,S
172515,Lighting Installations Service,,S
172810,Travel Technology Solutions,0,S
172994,Advertising Communications Services,,S
173046,Apparel Designing Software Solutions,0,S
173301,Steel Forging Services,,S
173344,Safety Engineering Services,,S
173689,Micro Insurance Services,0,S
146106,Canteen Pack Machine,2,P
151908,Industrial Deep Freezers,2,P
152448,Gas Analysis Equipment,2,P
153638,Thermal Card Printer,2,P
154135,EPF Compliance,0,S
159051,Pneumatic Telescopic Masts,2,P
160899,Surge Generator,2,P
163708,Float Cum Boost Charger,2,P
231721,Shotcrete Sand Blasting Machine Rental Service,,S
231989,Dealership Registration Service,,S
232153,Turbo Electric Motor Repairing Service,,S
232282,Passenger Elevator Maintenance Service,,S
232927,Metal Hardness Testing Service,,S
233269,Demo Test Paper,,S
233310,Packer Mover Service,,S
233871,Amusement Park Cum Water Park Project Report Service,,S
233964,Manufacture Repair Inspection Service,,S
234026,Kk Refractory Lining Work,,S
234427,Acro Shuttering Plate Rental Scaffolding Service,,S
234865,Welcome Girl Staffing Service,,S
235109,Tank Thermal Insulation Service,,S
238403,Cfl Tube Light Recycling Service,,S
238867,Prototype Acrylic Fabrication Work,,S
239015,Galvanize Iron Solar Fabrication Service,,S
239025,Garage Fabrication Work,,S
242416,Gi Custom Development,,S
173702,Moth Control Service,,S
174252,Credit Risk Management Service,0,S
174672,Leak Proof Packaging,,S
174804,Internet Training Services,0,S
174933,Organic Waste Composter,2,P
174952,Multi Color Flexo Printing,0,S
174975,POP Ceilings Design,0,S
175045,Peptic Ulcer Treatment,0,S
175152,Swimming Pool Repair Service,0,S
175369,Vertical Blind Installation Service,,S
175390,Electrical Heat Treatment Services,,S
175672,Energy Management Consultancy Services,,S
175714,Indirect Tax Planning Services,,S
175869,Street Light Maintenance Services,,S
175990,Vinyl Board Printing Services,,S
176047,Solar Power Structures Galvanizing,,S
255840,Omr Sheet Printing Scanning,,S
259500,Jig Gear Grinding Service,,S
260453,Heavy Engineering Division,,S
261858,Industrial Shed Vertical Gi Sheet Partition Service,,S
261885,Industrial Solar Panel Mounting Structure Fabrication,,S
262867,Laser Marking Printing Job Work Metal Plastic,,S
369083,Phd Thesis Writing Service,,S
375630,Architecture Consultancy Service,,S
443144,ISO 29990 2010,0,S
445419,Plastic Waste Management Service,,S
445690,Cloud Telephony Service,,S
650982,Coil Bending Machine,2,P
652680,Wrestling Training,,S
72921,Racing Bike,2,P
24329,Carding Machines,2,P
25661,Computer Training,0,S
26402,Die Cutter,2,P
26897,Drop Bottom Furnaces,2,P
370163,Advertising Wall Painting Service,,S
30875,Infrared Sauna,2,P
383465,Residential Civil Contractor,,S
34711,Paramagnetic Oxygen Analyzer,2,P
35827,Project Consultants,0,S
36126,RCC Work,0,S
39583,Tensile Strength Tester,2,P
40802,Vibratory Compactors,2,P
41773,Crank Press,2,P
42064,Landscaping Services,0,S
42457,Earthmoving Equipment Rental,,S
42875,Logo Printing Services,0,S
43092,Paralegal Services,0,S
43093,Education Loan,0,S
43221,Language Localization Services,0,S
43406,Wooden Temples,2,P
44902,Glue Mixer,2,P
42456,Machine Tools Leasing,,S
42677,Pest Control Services,0,S
43387,Dried Flower Arrangements,0,S
44081,Satellite Climber,2,P
168959,Metal Stamping Services,,S
169152,BIM Modeling Services,0,S
169836,3D CAD Modeling,0,S
170110,Construction Loan,0,S
170252,Factory Demolition Services,0,S
170261,Fabrication Machining Service,,S
170274,Forensic Audit Service,0,S
170419,Electrical Paneling Work,,S
170847,Social Media Solutions,0,S
170990,Party DJ Services,,S
170991,Memory Techniques Training Services,0,S
171344,Bronchial Asthma Treatment,0,S
171358,Campus Networking Services,,S
172018,Screen Printing Design,0,S
244583,Embroidery Lace Work Service,,S
172044,Transformer Rewinding Service,0,S
172110,International Commercial Arbitration,,S
172194,Janitorial Cleaning Services,0,S
172233,Level Transmitters Calibration,0,S
172262,Marine Automation Services,0,S
172302,MIS Software Development,0,S
176935,Tiger Safari,0,S
176976,Wholesale Grocery,,S
178516,Brushless Alternator,2,P
180129,Locking & Capping Machine,2,P
181951,Ice Plant Test Rig,2,P
182790,Apple MacBook Pro,2,P
183139,Panasonic Camera,2,P
183839,L Shape Sofa Set,2,P
155455,Synchronizing Relay,2,P
157435,Hydrostatic Pressure Testing Panel,2,P
160526,Oil & Gas Recruitment Services,0,S
160861,Hand Embroidery Service,0,S
160975,House Lifting Services,0,S
161059,Floor Treatment Services,0,S
165471,Geared Tilting Ladles,2,P
167115,Steel Rolling Mills Machinery,2,P
167126,Chisel Mortiser,2,P
168012,Panel Designing Services,,S
168352,Flash Animation Website Design,0,S
168454,Online IT Training Services,0,S
169062,Web Based CRM,0,S
169316,Electrical Panel Installation,,S
169440,Machine Installation Service,,S
169647,Smart Card Printing Service,0,S
170212,Laminated Glass Works,,S
170407,DVAT Registration Services,0,S
170504,FMCG Recruitment Services,0,S
171102,Auto Wheel Repair Services,,S
171268,Aluminum Unitized Glazing Service,,S
171311,Bad Debts Recovery,,S
172437,Power Supply Repairs,,S
173093,Aerobic Halls Flooring,,S
173304,Survey Data Analysis,0,S
173320,Tank Coating Services,,S
173334,Vacuum Formed Packaging,,S
173381,Horizontal Drilling Services,,S
177179,Hydraulic Iron Cutting Bending Press,2,P
177570,ESCR Apparatus,2,P
177720,Piping Designing Course,0,S
178266,Hob Repairing,,S
179637,Fujitsu Scanners,2,P
181882,Wooden Shoe Rack,2,P
186839,Water Scooters,2,P
187870,Ultrasonic Anemometers,2,P
187968,Server Motherboards,2,P
444254,BiPAP Machine On Rent,2,S
188533,Clock Printing Services,0,S
189793,Control System Repair & Maintenance,,S
190988,Sony Amplifier,2,P
191063,Commercial Building Repair Service,,S
192898,Kubota Harvester,2,P
650178,ISO 26000 2010 Certification,,S
650183,Commercial Generator Rental,,S
651858,Stainless Steel Food Cart,2,P
652368,Fullly Automatic Washing Machine Rental Service,,S
652428,Tata Tiago Car Rental,,S
652460,Lenovo Laptop Motherboard,2,P
652461,Canon Xerox Machines,2,P
652764,Laser Pipe Cutting Machine,2,P
652995,ISO 17024 Certificate,,S
656996,Autel Scanner,2,P
111432,Pipelines Trenching,0,S
78135,Industrial Lift,2,P
78474,Spa Treatment,,S
84393,Monument Sign,,S
85043,Hydraulic Bending Machine,2,P
99939,Automatic Printing Press,2,P
101938,Leather Embossing Service,,S
121025,Papad Making Machine,2,P
127515,International Tax Consultants,0,S
445038,Ace Micromatic CNC Turning Machine,2,P
438467,Rcc Water Tank Construction Service,,S
438836,Mangalore Tile Roofing Waterproofing Service,,S
650681,Electric Reach Truck,2,P
652923,ISO 14064 Certification,,S
118151,Roller Garage Doors,2,P
122470,Oxygen Pump,2,P
123979,Planetary Ball Mills,2,P
132980,Fine Cleaner,2,P
441860,Tube Traction Unit,2,P
101906,Resharpening Service,,S
204270,Eagle Weighbridges,2,P
206009,Datacard Card Printer,2,P
117420,Wafer Probing Station,2,P
118232,Personality Development Counseling,0,S
118234,Parent-Child Counseling,0,S
118735,Epoxy Painting Service,0,S
119157,Dynamic Balancing Services,,S
267281,Eye Drop Third Party Manufacturing Service,,S
267351,Third Party Manufacturing Liver Tonic,,S
267654,Steel Pipeline Service,,S
271427,Pig Farm Shed Service,,S
271448,Frp Shed Fabrication Service,,S
274526,Led Bulb Third Party Manufacture,,S
276157,Videography Photographer Service,,S
137438,Ball Screw Repair Service,,S
137462,Hot Chamber Die Casting Machine,2,P
140009,Bobcat Sweeper,2,P
141966,Power Weeder,2,P
136051,Horizontal Injection Moulding Machine,2,P
139373,Power Hacksaw Machine,2,P
139783,Captive Power Plant,2,P
139801,Stabilizer Repairing Services,,S
142037,Tally Training,0,S
144994,Rotary Furnace Service,,S
218488,Aprilia Scooter,2,P
218506,Boiler Tube Coatings,,S
223187,Medical Equipment Calibration Service,,S
226787,Safety Net Installation Service,,S
230605,Volta Ac Comprehensive Annual Maintenance Contract Service,,S
230786,Badminton Court Indoor Wooden Flooring Work,,S
230799,Bakery Consultant Service,,S
230805,Internet Bandwidth Management Service,,S
231363,Charpy Impact Tester Service,,S
231493,Modular Cold Room Rental Service,,S
231676,Industrial Building Duracrete Pu Concrete Flooring,,S
232141,Ecommerce Franchisee Solution Worldwide,,S
232444,Export Import Code Number Registration Service,,S
232536,Tile False Ceiling Service,,S
233214,Asnt Ndt Level Iii Service,,S
233473,Fly Pest Control Service,,S
234662,Garment Shop Interior Design Service,,S
348245,Textile Catalog,,S
353012,Doctor File Design Printing Service,,S
234939,Swimming Pool Renovation Service,,S
235140,Pipe Manufacturing Service,,S
235254,Bdv Test,,S
362896,Newsprint Paper Offset Printing Service,,S
389311,Interior Architecture Service,,S
433540,Tunnel Construction Service,,S
8988,RCC Cooling Towers,2,P
13503,Digital Signal Processor,2,P
20826,Kayaking Equipment,2,P
20984,Vacuum Testers,2,P
23452,Bladder Tanks,2,P
26475,Network Design Services,0,S
28718,Glass Crushers,2,P
29199,Garbage Trucks,2,P
30949,Inserting Machine,2,P
31551,Laser Cut Signs,,S
149100,Resistance Meters,2,P
150360,Portable Log Cabins,2,P
150487,FRP Fumeless Pickling Plant,2,P
156220,Mastic Flooring Service,,S
157888,Air Handling Unit Repair & Service,,S
158682,Single Clamp Perfect Binding Machine,2,P
159381,Angle Straightening Machine,2,P
159694,Madhubani Painting Services,,S
160525,Marine Recruitment Services,0,S
161378,Four Stroke Engine,2,P
161799,Hydraulic Excavator Rental Services,,S
162726,Solar Vehicle,2,P
168001,School Interior Designing,0,S
168118,Cartoon Designs Services,0,S
168153,Garment Tags Printings,0,S
168253,Car Cleaning Services,,S
168549,Termite Pest Control Service,0,S
239101,Site Fabrication Work Service,,S
239129,Mild Steel Fencing Work,,S
95217,Extrusion Plant,2,P
96432,Inverted Tissue Culture Microscope,2,P
104146,Cargo Insurance Service,0,S
109928,Navigation Radar,2,P
255859,Conversion Image File Word Typing Project,,S
326539,Civil Design Consultancy Service,,S
210822,Ingersoll Rand Electric Hoists,2,P
215478,Liebherr Wheel Loaders Rental,,S
215485,Scania Wheel Loaders Rental,,S
216905,Boom Placer Rental Service,2,S
217040,FSC Certification,0,S
222124,CNC Plate Drilling Machine,2,P
255809,Banking Finance Data Entry Service,,S
261653,Industrial Brass Powder Coating Service,,S
261966,4D Movie Theatre Service,,S
263980,Heavy Machine Job Work Service,,S
264088,Aerial Mapping Service,,S
267366,Glucose Strip Pharma Third Party Manufacturing Service,,S
272783,Organic Solid Waste Composer,,S
273548,Carbon Stainless Steel Tank Fabrication,,S
273754,Structure Sheet Heavy Steel Erection Work Service,,S
348055,Canvas Digital Printing Service,,S
348238,Catalogue Printing Service,,S
261965,Electric Kitchen Chimney Service,,S
267359,Torsemide Injection Third Party,,S
343253,Ground Water Recharge Service,,S
136845,Board Cutting Machine,2,P
138553,Trucks Container,2,P
143936,Toy Filling Machine,2,P
144999,Technical Consultancy Services,0,S
145630,Electric Rickshaw Three Wheeler,2,P
146975,Bobbin Elastic Machine,2,P
152232,Fully Automatic Dona Making Machine,2,P
152968,Polyurethane Casting Equipment,2,P
153810,Hydraulic Pressure Testing Machine,2,P
154756,Gas Fired Hot Air Generator,2,P
223269,Water Level Controller Repairing Service,,S
227018,Vacuum Drying Services,,S
208748,Hospitality Interior Designers,,S
230295,3D Floor Work Service,,S
230578,Cnc Machine Service Amc Contract,,S
230759,Indoor Badminton Pvc Vinyl Flooring,,S
230917,Bi Cctv Camera Registration Service,,S
230950,Bird Control Spike Service,,S
231372,Chinese Language Translation Service,,S
231725,Power Trowel Rental Service,,S
231733,Shotcrete Machine Rent,,S
231872,Custom House Cleaning Service,,S
232087,Hvac Duct Cleaning Service,,S
232237,Led Screen Repairing Service,,S
232396,Worldwide Export Clearance Service,,S
233257,Fuel Oil Testing,,S
233832,Wpc Door Frame Project Consultancy,,S
236558,Industrial Effluent Solution,,S
236849,Pig Farming Training Service,,S
238771,Octanorm Exhibition Stall Rental Service,,S
239054,Conveyor Silo Fabrication Work Service,,S
215484,Sany Wheel Loaders Rental,,S
221631,Floor Saw,2,P
218044,Yamaha Musical Keyboard,2,P
223317,Purified Water Distribution System,2,P
227024,Chain Pulley Block Repair Services,,S
230586,Biometric Attendance System Amc Service,,S
231624,Ibm Server Amc Service,,S
231678,Concrete Flooring Laser Technology,,S
232459,School Exterior Wall Painting Service,,S
233083,Domestic Acrylic Modular Kitchen Designing Service,,S
233882,E-Rickshaw Project Report Service,,S
234035,Kitchen Refrigerator Repairing Service,,S
234436,Aluminium Folding Ladder Rental Service,,S
234798,Solar Power Panel Service,,S
234849,Grass Sport Flooring Service,,S
214564,Tongue Piercing,0,S
215401,Mahindra Backhoe Loader Rental,,S
215424,Hitachi Excavator Rental,2,S
215496,Gehl Skid Steer Loader Rental,,S
